RunTime	DBNAME	ObjectName	ObjectID	Improvement_Measure	CREATE_INDEX_Statement	user_seeks	user_scans	last_user_seek	last_user_scan	avg_total_user_cost	avg_user_impact	avg_system_impact	index_group_handle	index_handle
2017-03-18 13:21:02.023	QPulse5	ReferenceListItem	1332199796	210368.8	CREATE INDEX missing_index_85_84 ON [QPulse5].[dbo].[ReferenceListItem] ([ListTypeID]) INCLUDE ([ID], [ParentID], [Name], [SortOrder], [AdditionalColumns], [CalculatedPath], [IsVisible])	988	0	2017-03-17 16:47:07.427	NULL	2.56442088158991	83.03	0	85	84
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	80130.8	CREATE INDEX missing_index_48_47 ON [QPulse5].[dbo].[Revision] ([StatusID]) INCLUDE ([ID], [DocumentID], [Title], [Keywords])	1741	0	2017-03-18 12:02:39.737	NULL	0.899115200306212	51.19	0	48	47
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	70711.0	CREATE INDEX missing_index_50_49 ON [QPulse5].[dbo].[Revision] ([StatusID])	1397	0	2017-03-18 12:02:39.173	NULL	0.517390850556148	97.83	0	50	49
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	69764.5	CREATE INDEX missing_index_217_216 ON [QPulse5].[dbo].[Revision] ([OwnerPersonID], [StatusID],[ImplementByDate]) INCLUDE ([DocumentID])	1336	0	2017-03-17 15:57:41.447	NULL	0.544741982272351	95.86	0	217	216
2017-03-18 13:21:02.023	QPulse5	Permission	738101670	66752.3	CREATE INDEX missing_index_39_38 ON [QPulse5].[dbo].[Permission] ([ObjectFunctionID])	13050	0	2017-03-18 11:50:56.857	NULL	0.0594711709834042	86.01	0	39	38
2017-03-18 13:21:02.023	QPulse5	OccurrenceIncidentStage	1236199454	65885.6	CREATE INDEX missing_index_209_208 ON [QPulse5].[dbo].[OccurrenceIncidentStage] ([OwnerPersonID], [ClosedDate],[TargetDate])	317	0	2017-03-17 10:44:57.243	NULL	2.10344004994963	98.81	0	209	208
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	55468.3	CREATE INDEX missing_index_80_79 ON [QPulse5].[dbo].[Revision] ([StatusID]) INCLUDE ([DocumentID], [Title], [Keywords])	1271	0	2017-03-18 12:02:39.507	NULL	0.763096394664762	57.19	0	80	79
2017-03-18 13:21:02.023	QPulse5	ReferenceListItem	1332199796	49536.4	CREATE INDEX missing_index_7331_7330 ON [QPulse5].[dbo].[ReferenceListItem] ([ListTypeID],[IsVisible]) INCLUDE ([ID])	195	0	2017-03-16 10:44:06.117	NULL	3.10819570303232	81.73	0	7331	7330
2017-03-18 13:21:02.023	QPulse5	IncidentStage	693577509	44905.2	CREATE INDEX missing_index_207_206 ON [QPulse5].[dbo].[IncidentStage] ([OwnerPersonID], [ClosedDate],[TargetDate])	843	0	2017-03-17 11:59:14.357	NULL	0.575500745156362	92.56	0	207	206
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	39782.6	CREATE INDEX missing_index_599_598 ON [QPulse5].[dbo].[Revision] ([OwnerPersonID], [StatusID],[ReviewDate]) INCLUDE ([ID], [DocumentID])	754	0	2017-03-17 15:57:40.750	NULL	0.79377348708316	66.47	0	599	598
2017-03-18 13:21:02.023	QPulse5	Person	2137058649	39298.5	CREATE INDEX missing_index_36_35 ON [QPulse5].[dbo].[Person] ([UserName])	2576	0	2017-03-18 11:50:56.443	NULL	0.156419732264666	97.53	0	36	35
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	35058.5	CREATE INDEX missing_index_220_219 ON [QPulse5].[dbo].[Revision] ([OwnerPersonID], [StatusID],[ReviewDate]) INCLUDE ([DocumentID])	668	0	2017-03-17 15:57:41.250	NULL	0.674326517503444	77.83	0	220	219
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	31675.6	CREATE INDEX missing_index_225_224 ON [QPulse5].[dbo].[Revision] ([OwnerPersonID], [StatusID]) INCLUDE ([ID])	612	0	2017-03-17 15:57:41.380	NULL	0.528245051589759	97.98	0	225	224
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	31481.0	CREATE INDEX missing_index_212_211 ON [QPulse5].[dbo].[Revision] ([OwnerPersonID], [StatusID]) INCLUDE ([ID], [DocumentID])	609	0	2017-03-17 15:57:40.940	NULL	0.836861781320441	61.77	0	212	211
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	29634.5	CREATE INDEX missing_index_52_51 ON [QPulse5].[dbo].[Revision] ([StatusID]) INCLUDE ([ID], [DocumentID])	572	0	2017-03-17 15:57:40.890	NULL	0.931641845856479	55.61	0	52	51
2017-03-18 13:21:02.023	QPulse5	Incident	405576483	28256.7	CREATE INDEX missing_index_449_448 ON [QPulse5].[dbo].[Incident] ([Number],[ID])	225	0	2017-03-17 08:36:29.743	NULL	1.25975985866486	99.69	0	449	448
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	24492.9	CREATE INDEX missing_index_597_596 ON [QPulse5].[dbo].[Revision] ([OwnerPersonID], [StatusID],[ReviewDate])	465	0	2017-03-17 15:57:40.690	NULL	0.531674631683915	99.07	0	597	596
2017-03-18 13:21:02.023	QPulse5	IncidentStage	693577509	17914.2	CREATE INDEX missing_index_150_149 ON [QPulse5].[dbo].[IncidentStage] ([OwnerPersonID], [ClosedDate])	343	0	2017-03-18 03:11:14.973	NULL	0.743456973707667	70.25	0	150	149
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	17069.6	CREATE INDEX missing_index_765_764 ON [QPulse5].[dbo].[Revision] ([StatusID]) INCLUDE ([DocumentID])	338	0	2017-03-18 11:59:43.013	NULL	0.945904222706638	53.39	0	765	764
2017-03-18 13:21:02.023	QPulse5	Person	2137058649	14633.2	CREATE INDEX missing_index_44_43 ON [QPulse5].[dbo].[Person] ([IsDeleted]) INCLUDE ([ID])	964	0	2017-03-18 11:51:04.967	NULL	0.768204374833754	19.76	0	44	43
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	10761.8	CREATE INDEX missing_index_9736_9735 ON [QPulse5].[dbo].[Revision] ([StatusID],[ActiveDate]) INCLUDE ([ID], [DocumentID])	212	0	2017-02-23 15:56:14.513	NULL	0.805889855510333	62.99	0	9736	9735
2017-03-18 13:21:02.023	QPulse5	ApprovalCycle	437576597	7916.8	CREATE INDEX missing_index_223_222 ON [QPulse5].[dbo].[ApprovalCycle] ([StatusID]) INCLUDE ([ID], [RevisionID])	1255	0	2017-03-17 15:57:41.500	NULL	0.392545707862283	16.07	0	223	222
2017-03-18 13:21:02.023	QPulse5	CopyHolder	117575457	7836.5	CREATE INDEX missing_index_214_213 ON [QPulse5].[dbo].[CopyHolder] ([NotifiedDate])	673	0	2017-03-17 15:57:40.940	NULL	0.811999483694654	14.34	0	214	213
2017-03-18 13:21:02.023	QPulse5	Incident	405576483	7467.4	CREATE INDEX missing_index_324_323 ON [QPulse5].[dbo].[Incident] ([RaisedDate]) INCLUDE ([ID], [IncidentSourceTypeID], [AuditID], [RaisedAgainstDepartmentID], [RaisedAgainstAreaOfStandardID])	60	0	2017-03-17 04:05:23.660	NULL	1.55163613730289	80.21	0	324	323
2017-03-18 13:21:02.023	QPulse5	OccurrenceIncidentStage	1236199454	7285.2	CREATE INDEX missing_index_163_162 ON [QPulse5].[dbo].[OccurrenceIncidentStage] ([OwnerPersonID], [ClosedDate])	38	0	2017-03-18 03:11:14.470	NULL	2.28804860171837	83.79	0	163	162
2017-03-18 13:21:02.023	QPulse5	Occurrence	2039678314	6906.7	CREATE INDEX missing_index_320_319 ON [QPulse5].[dbo].[Occurrence] ([ReportedDate]) INCLUDE ([ID], [Number])	20	0	2017-03-17 04:02:14.030	NULL	3.49633421425926	98.77	0	320	319
2017-03-18 13:21:02.023	QPulse5	OccurrenceIncidentStage	1236199454	5618.2	CREATE INDEX missing_index_872_871 ON [QPulse5].[dbo].[OccurrenceIncidentStage] ([StageTypeID], [OwnerPersonID], [ClosedDate],[TargetDate])	124	0	2017-03-17 11:30:37.060	NULL	0.460960104229435	98.29	0	872	871
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	4306.7	CREATE INDEX missing_index_94_93 ON [QPulse5].[dbo].[Revision] ([StatusID]) INCLUDE ([ID], [DocumentID], [Title], [ActiveDate], [Keywords])	98	0	2017-03-15 08:53:58.460	NULL	0.808868197522725	54.33	0	94	93
2017-03-18 13:21:02.023	QPulse5	OccurrenceIncidentRiskAssessment	544720993	3924.1	CREATE INDEX missing_index_143_142 ON [QPulse5].[dbo].[OccurrenceIncidentRiskAssessment] ([Title]) INCLUDE ([IncidentID], [MatrixUsed], [RiskValue])	232	0	2017-03-18 03:11:13.850	NULL	0.682025566422898	24.8	0	143	142
2017-03-18 13:21:02.023	QPulse5	OccurrenceIncident	116195464	3803.1	CREATE INDEX missing_index_413_412 ON [QPulse5].[dbo].[OccurrenceIncident] ([ReportSentDate], [OwnerPersonID],[IsMOR], [EventDate])	87	0	2017-03-17 08:25:29.573	NULL	0.441022261307052	99.12	0	413	412
2017-03-18 13:21:02.023	QPulse5	Revision	2073058421	3755.9	CREATE INDEX missing_index_9734_9733 ON [QPulse5].[dbo].[Revision] ([StatusID],[ActiveDate]) INCLUDE ([DocumentID])	74	0	2017-02-23 15:53:34.437	NULL	0.792812101293417	64.02	0	9734	9733
2017-03-18 13:21:02.023	QPulse5	IncidentStage	693577509	3055.3	CREATE INDEX missing_index_4214_4213 ON [QPulse5].[dbo].[IncidentStage] ([ClosedDate],[TargetDate])	56	0	2017-03-16 09:57:26.517	NULL	0.80743275683589	67.57	0	4214	4213
2017-03-18 13:21:02.023	QPulse5	CopyHolder	117575457	3008.3	CREATE INDEX missing_index_552_551 ON [QPulse5].[dbo].[CopyHolder] ([PersonID], [AcknowledgedDate],[NotifiedDate])	243	0	2017-03-17 15:57:40.890	NULL	0.818229984345361	15.13	0	552	551
2017-03-18 13:21:02.023	QPulse5	Person	2137058649	2975.6	CREATE INDEX missing_index_46_45 ON [QPulse5].[dbo].[Person] ([OutstandingWorkloadCount]) INCLUDE ([ID])	196	0	2017-03-17 14:10:09.247	NULL	0.19113287153895	79.43	0	46	45
2017-03-18 13:21:02.023	QPulse5	Incident	405576483	2890.1	CREATE INDEX missing_index_12880_12879 ON [QPulse5].[dbo].[Incident] ([ClosedDate],[Number])	23	0	2017-03-07 13:50:57.593	NULL	1.56561985802015	80.26	0	12880	12879
2017-03-18 13:21:02.023	QPulse5	Incident	405576483	2734.5	CREATE INDEX missing_index_146_145 ON [QPulse5].[dbo].[Incident] ([OwnerPersonID], [StatusID]) INCLUDE ([IncidentSourceTypeID], [TargetDate], [Details], [Number])	32	0	2017-03-18 03:11:11.350	NULL	0.880313124678504	97.07	0	146	145
2017-03-18 13:21:02.023	QPulse5	Incident	405576483	2703.2	CREATE INDEX missing_index_148_147 ON [QPulse5].[dbo].[Incident] ([OwnerPersonID],[IncidentSourceTypeID])	32	0	2017-03-18 03:11:11.350	NULL	0.880313124678504	95.96	0	148	147
2017-03-18 13:21:02.023	QPulse5	OccurrenceIncidentRiskAssessment	544720993	2574.5	CREATE INDEX missing_index_328_327 ON [QPulse5].[dbo].[OccurrenceIncidentRiskAssessment] ([MatrixUsed]) INCLUDE ([IncidentID], [RiskValue], [Title])	140	0	2017-03-17 06:01:41.223	NULL	0.572342533262905	32.13	0	328	327
2017-03-18 13:21:02.023	QPulse5	Incident	405576483	2405.1	CREATE INDEX missing_index_318_317 ON [QPulse5].[dbo].[Incident] ([RaisedDate]) INCLUDE ([ID], [RaisedAgainstDepartmentID], [TargetDate], [Number])	20	0	2017-03-17 04:00:56.767	NULL	2.99073103782152	40.21	0	318	317
2017-03-18 13:21:02.023	QPulse5	OccurrenceIncident	116195464	2218.0	CREATE INDEX missing_index_422_421 ON [QPulse5].[dbo].[OccurrenceIncident] ([ReportSentDate], [OwnerPersonID],[IsMOR])	51	0	2017-03-17 08:10:16.647	NULL	0.438763334458752	99.12	0	422	421
