RunTime	DBNAME	ObjectName	ObjectID	Improvement_Measure	CREATE_INDEX_Statement	user_seeks	user_scans	last_user_seek	last_user_scan	avg_total_user_cost	avg_user_impact	avg_system_impact	index_group_handle	index_handle
2017-03-18 13:18:29.057	Equator	TimHolidayAuthorised	1909581841	80.3	CREATE INDEX missing_index_52950_52949 ON [Equator].[dbo].[TimHolidayAuthorised] ([HolidayStartDate]) INCLUDE ([EmployeeNumber], [StartActualDays], [StartTimeFrom], [StartTimeTo], [HolidayEndDate], [HolidayReason])	4	0	2017-03-09 16:21:46.037	NULL	0.810929769606992	24.75	0	52950	52949
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	80.0	CREATE INDEX missing_index_24373_24372 ON [Equator].[dbo].[TimGEEmployeeDetails] ([LeavingDate],[JoiningDate])	2	0	2017-02-28 10:20:02.060	NULL	0.926824620794399	43.14	0	24373	24372
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	77.2	CREATE INDEX missing_index_10388_10387 ON [Equator].[dbo].[TimGEEmployeeDetails] ([LeavingDate]) INCLUDE ([EmployeeNumber], [FullName], [Sex], [ReasonForLeaving])	2	0	2017-03-02 13:33:28.397	NULL	0.420700337616613	91.78	0	10388	10387
2017-03-18 13:18:29.057	Equator	PrsSalaryHistory	459148681	77.2	CREATE INDEX missing_index_9062_9061 ON [Equator].[dbo].[PrsSalaryHistory] ([EndDate],[NextReviewDate])	4	0	2017-03-16 09:15:09.453	NULL	0.825155808688214	23.38	0	9062	9061
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	75.0	CREATE INDEX missing_index_21078_21077 ON [Equator].[dbo].[TimGEEmployeeDetails] ([TAStatus],[LeavingDate]) INCLUDE ([EmployeeNumber], [KnownAs], [FullName], [AccessLevel], [PayrollCompanyID])	2	0	2017-02-27 10:06:04.113	NULL	1.02638376492139	36.52	0	21078	21077
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	52.5	CREATE INDEX missing_index_28564_28563 ON [Equator].[dbo].[TimBEEmployeeDetails] ([Department],[JobTitle]) INCLUDE ([EmployeeNumber])	1	0	2017-03-01 06:51:14.463	NULL	2.36384343653447	22.2	0	28564	28563
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	52.5	CREATE INDEX missing_index_28586_28585 ON [Equator].[dbo].[TimBEEmployeeDetails] ([Department],[JobTitle]) INCLUDE ([EmployeeNumber], [HolidayBFwd], [HolEntitlementHrs], [HolidayAccruedHrs], [LongServiceHolHrs])	1	0	2017-03-01 07:04:05.973	NULL	2.39202360308381	21.94	0	28586	28585
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	51.4	CREATE INDEX missing_index_29582_29581 ON [Equator].[dbo].[TimBEEmployeeDetails] ([GroupCode]) INCLUDE ([EmployeeNumber], [Department], [Branch])	1	0	2017-03-01 10:32:36.683	NULL	0.677074502545312	75.9	0	29582	29581
2017-03-18 13:18:29.057	Equator	TimBEEmployeeDetails	1995154153	51.4	CREATE INDEX missing_index_52416_52415 ON [Equator].[dbo].[TimBEEmployeeDetails] ([GroupCode]) INCLUDE ([EmployeeNumber], [JobTitle], [Department])	1	0	2017-03-09 13:12:49.063	NULL	0.544464375869772	94.38	0	52416	52415
2017-03-18 13:18:29.057	Equator	TimHolidayAuthorised	1909581841	44.0	CREATE INDEX missing_index_52970_52969 ON [Equator].[dbo].[TimHolidayAuthorised] ([HolidayReason],[StartActualDays]) INCLUDE ([EmployeeNumber], [HolidayStartDate], [StartTimeFrom], [StartTimeTo], [HolidayEndDate])	2	0	2017-03-09 16:29:10.353	NULL	1.33789621843316	16.45	0	52970	52969
2017-03-18 13:18:29.057	Equator	TimHolidayAuthorised	1909581841	40.1	CREATE INDEX missing_index_52972_52971 ON [Equator].[dbo].[TimHolidayAuthorised] ([StartActualDays]) INCLUDE ([EmployeeNumber], [HolidayStartDate], [StartTimeFrom], [StartTimeTo], [HolidayEndDate], [HolidayReason])	2	0	2017-03-09 16:29:10.353	NULL	1.33789621843316	14.97	0	52972	52971
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	40.0	CREATE INDEX missing_index_62370_62369 ON [Equator].[dbo].[TimGEEmployeeDetails] ([LeavingDate],[WorkPermitNumber])	1	0	2017-03-13 08:24:10.913	NULL	0.403725542962963	99.04	0	62370	62369
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	38.7	CREATE INDEX missing_index_74626_74625 ON [Equator].[dbo].[TimGEEmployeeDetails] ([AccessLevel],[LeavingDate]) INCLUDE ([EmployeeNumber], [FullName], [Title], [Surname], [Forename], [AddressLine1], [AddressLine2], [AddressLine3], [AddressLine4], [PostCode], [Sex], [DateOfBirth], [MaritalStatus], [TelephoneNumber], [IntExtensionNumber], [JoiningDate], [UnionCode], [Suspended], [NINumber], [EMail], [ConversionLevel], [DateGroupJoined], [Reference], [MobilePhoneNumber], [PayrollCompanyID], [ContractType], [ContractClass], [ForeignCountry])	1	0	2017-03-17 10:05:13.260	NULL	0.494880877352804	78.14	0	74626	74625
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	38.6	CREATE INDEX missing_index_29575_29574 ON [Equator].[dbo].[TimGEEmployeeDetails] ([JoiningDate]) INCLUDE ([EmployeeNumber], [FullName], [Sex])	1	0	2017-03-01 10:28:12.930	NULL	0.415594079673227	92.9	0	29575	29574
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	38.6	CREATE INDEX missing_index_71472_71471 ON [Equator].[dbo].[TimGEEmployeeDetails] ([PayrollStatus], [AccessLevel],[LeaverIndicator]) INCLUDE ([EmployeeNumber], [FullName], [Title], [Surname], [Forename], [AddressLine1], [AddressLine2], [AddressLine3], [AddressLine4], [PostCode], [Sex], [DateOfBirth], [MaritalStatus], [TelephoneNumber], [IntExtensionNumber], [JoiningDate], [LeavingDate], [Suspended], [NINumber], [EMail], [ConversionLevel], [GLClassification], [DateGroupJoined], [ReasonForLeaving], [Reference], [MobilePhoneNumber], [PayrollCompanyID], [ContractType], [ContractClass], [ForeignCountry])	1	0	2017-03-16 09:08:34.773	NULL	0.477004409100048	80.98	0	71472	71471
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	37.8	CREATE INDEX missing_index_28909_28908 ON [Equator].[dbo].[TimGEEmployeeDetails] ([TAStatus],[AccessLevel]) INCLUDE ([EmployeeNumber], [FullName], [LeavingDate], [SFDCStatus], [Suspended], [PayrollCompanyID])	1	0	2017-03-01 08:55:46.063	NULL	0.988130422444714	38.27	0	28909	28908
2017-03-18 13:18:29.057	Equator	PrsSalaryHistory	459148681	37.5	CREATE INDEX missing_index_34121_34120 ON [Equator].[dbo].[PrsSalaryHistory] ([EndDate])	2	0	2017-03-14 08:18:23.313	NULL	1.25444069333108	14.94	0	34121	34120
2017-03-18 13:18:29.057	Equator	PrsTrainingSkills	1003150619	35.3	CREATE INDEX missing_index_43608_43607 ON [Equator].[dbo].[PrsTrainingSkills] ([CourseCode],[TrainingResult], [TrainingDate])	1	0	2017-03-06 09:30:51.130	NULL	0.378122719187187	93.36	0	43608	43607
2017-03-18 13:18:29.057	Equator	PayEmployeeMaster	50099219	29.2	CREATE INDEX missing_index_3576_3575 ON [Equator].[dbo].[PayEmployeeMaster] ([PayrollPeriod],[LeaverIndicator]) INCLUDE ([EmployeeNumber], [HolidayWeeks], [EmployeeSuspended], [YtdLastPeriod])	2	0	2017-02-21 12:13:02.040	NULL	1.30901592393322	11.16	0	3576	3575
2017-03-18 13:18:29.057	Equator	TimHolidayAuthorised	1909581841	22.0	CREATE INDEX missing_index_74150_74149 ON [Equator].[dbo].[TimHolidayAuthorised] ([HolidayStartDate],[DateAuthorised])	1	0	2017-03-17 07:42:21.560	NULL	0.259633522152402	84.58	0	74150	74149
2017-03-18 13:18:29.057	Equator	TimGEEmployeeDetails	263671987	20.7	CREATE INDEX missing_index_24213_24212 ON [Equator].[dbo].[TimGEEmployeeDetails] ([SFDCStatus],[AccessLevel]) INCLUDE ([EmployeeNumber], [FullName], [Title], [Surname], [Forename], [AddressLine1], [AddressLine2], [AddressLine3], [AddressLine4], [PostCode], [Sex], [DateOfBirth], [MaritalStatus], [TelephoneNumber], [IntExtensionNumber], [JoiningDate], [LeavingDate], [UnionCode], [Suspended], [NINumber], [EMail], [ConversionLevel], [DateGroupJoined], [Reference], [MobilePhoneNumber], [PayrollCompanyID], [ContractType], [ContractClass], [ForeignCountry])	1	0	2017-02-28 09:50:03.237	NULL	2.5644727562731	8.07	0	24213	24212
2017-03-18 13:18:29.057	Equator	TimHolidayAuthorised	1909581841	20.5	CREATE INDEX missing_index_52384_52383 ON [Equator].[dbo].[TimHolidayAuthorised] ([DateAuthorised]) INCLUDE ([EmployeeNumber], [TimeAuthorised])	1	0	2017-03-09 13:05:48.847	NULL	1.18882856290429	17.23	0	52384	52383
