ServerName,TheDate,TheTime,WaitType,Requests,Wait Time(ms), Wait Time (ms)/sec, Signal Wait Time (ms), Signal Wait Time (ms)/sec
KUKN0016,2017-03-18,11:50:00,PREEMPTIVE_OS_GETPROCADDRESS,26673,14,0.000,0,0.000
KUKN0016,2017-03-18,11:50:00,MSQL_XP,26673,14,0.000,0,0.000
KUKN0016,2017-03-18,11:50:00,PREEMPTIVE_OS_QUERYREGISTRY,40124,9,0.000,0,0.000
KUKN0016,2017-03-18,11:50:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69098,4,0.000,0,0.000
KUKN0016,2017-03-18,11:50:00,PREEMPTIVE_OS_REPORTEVENT,94603,4,0.000,0,0.000
KUKN0016,2017-03-18,11:50:00,PAGEIOLATCH_UP,209682,3,0.000,0,0.000
KUKN0016,2017-03-18,11:50:00,CMEMTHREAD,27747,2,0.000,0,0.000
KUKN0016,2017-03-18,11:50:00,PAGELATCH_EX,726998,1,0.000,1,0.000
KUKN0016,2017-03-18,11:50:00,PREEMPTIVE_OLEDBOPS,30194,1,0.000,0,0.000
KUKN0016,2017-03-18,11:50:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23483,1,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,WRITELOG,484310371,90119,0.300,3199,0.011
KUKN0016,2017-03-18,11:45:00,ASYNC_NETWORK_IO,23911325,63052,0.210,3842,0.013
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1156317,60757,0.203,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2867015,925,0.003,0,0.000
KUKN0016,2017-03-18,11:45:00,PAGEIOLATCH_SH,1835668,318,0.001,1,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,784077,253,0.001,0,0.000
KUKN0016,2017-03-18,11:45:00,SOS_SCHEDULER_YIELD,51329189,230,0.001,222,0.001
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,903835,78,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,781513,57,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,OLEDB,988510594,44,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,914732,38,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233720,28,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_GETPROCADDRESS,26669,23,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,MSQL_XP,26669,23,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_QUERYREGISTRY,40119,10,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_DECRYPTMESSAGE,814718,8,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69093,6,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PAGEIOLATCH_UP,209678,6,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_REPORTEVENT,94593,6,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OS_REVERTTOSELF,121907,2,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PREEMPTIVE_OLEDBOPS,30191,1,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,CMEMTHREAD,27744,1,0.000,0,0.000
KUKN0016,2017-03-18,11:45:00,PAGEIOLATCH_EX,187719,1,0.000,1,0.000
KUKN0016,2017-03-18,11:40:00,WRITELOG,484234832,84306,0.281,3467,0.012
KUKN0016,2017-03-18,11:40:00,ASYNC_NETWORK_IO,23850926,1344,0.004,10,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2865421,629,0.002,0,0.000
KUKN0016,2017-03-18,11:40:00,SOS_SCHEDULER_YIELD,51325123,295,0.001,289,0.001
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,783569,161,0.001,0,0.000
KUKN0016,2017-03-18,11:40:00,PAGEIOLATCH_SH,1835610,71,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,903312,70,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1095615,60,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,OLEDB,988464034,43,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233690,32,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,781005,30,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,914211,26,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,MSQL_XP,26665,18,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_GETPROCADDRESS,26665,17,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PAGEIOLATCH_EX,187718,15,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PAGELATCH_SH,272247,10,0.000,10,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_DECRYPTMESSAGE,814205,9,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PAGELATCH_EX,726957,8,0.000,8,0.000
KUKN0016,2017-03-18,11:40:00,PAGEIOLATCH_UP,209670,6,0.000,1,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_REPORTEVENT,94583,6,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69082,4,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_QUERYREGISTRY,40114,4,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,CMEMTHREAD,27740,2,0.000,0,0.000
KUKN0016,2017-03-18,11:40:00,PREEMPTIVE_OS_REVERTTOSELF,121892,1,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,WRITELOG,484161002,92687,0.309,4785,0.016
KUKN0016,2017-03-18,11:35:00,SOS_SCHEDULER_YIELD,51320199,1266,0.004,1261,0.004
KUKN0016,2017-03-18,11:35:00,ASYNC_NETWORK_IO,23850480,1199,0.004,39,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2864388,1065,0.004,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,783248,282,0.001,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,902976,94,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1095251,86,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,780684,59,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,913871,59,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,OLEDB,988417474,57,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233660,36,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_GETPROCADDRESS,26661,33,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,MSQL_XP,26661,33,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PAGEIOLATCH_SH,1835598,30,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_DECRYPTMESSAGE,813879,20,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_QUERYREGISTRY,40109,10,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_REPORTEVENT,94573,8,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PAGEIOLATCH_EX,187716,5,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PAGEIOLATCH_UP,209662,3,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,CMEMTHREAD,27736,2,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69076,2,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23463,1,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PAGELATCH_EX,726917,1,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PAGELATCH_UP,76270,1,0.000,0,0.000
KUKN0016,2017-03-18,11:35:00,PREEMPTIVE_OS_REVERTTOSELF,121877,1,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,WRITELOG,484083170,92181,0.307,3739,0.012
KUKN0016,2017-03-18,11:30:00,ASYNC_NETWORK_IO,23850191,1320,0.004,23,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2862656,571,0.002,0,0.000
KUKN0016,2017-03-18,11:30:00,SOS_SCHEDULER_YIELD,51315423,181,0.001,175,0.001
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,782692,161,0.001,0,0.000
KUKN0016,2017-03-18,11:30:00,OLEDB,988370914,45,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,902406,44,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1094661,43,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233632,35,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,780128,29,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,913309,28,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_GETPROCADDRESS,26657,13,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,MSQL_XP,26657,13,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PAGEIOLATCH_UP,209654,11,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PAGEIOLATCH_SH,1835594,10,0.000,1,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_REPORTEVENT,94563,10,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_QUERYREGISTRY,40104,8,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_DECRYPTMESSAGE,813319,8,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,69069,2,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69069,2,0.000,0,0.000
KUKN0016,2017-03-18,11:30:00,PAGEIOLATCH_EX,187714,1,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,WRITELOG,484007329,87381,0.291,3415,0.011
KUKN0016,2017-03-18,11:25:00,ASYNC_NETWORK_IO,23849733,2988,0.010,20,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2861650,1020,0.003,0,0.000
KUKN0016,2017-03-18,11:25:00,SOS_SCHEDULER_YIELD,51311698,331,0.001,325,0.001
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,782380,267,0.001,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,902079,77,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,OLEDB,988324354,65,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,779816,60,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1094307,59,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,912975,58,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233602,28,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_GETPROCADDRESS,26653,21,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,MSQL_XP,26653,21,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_DECRYPTMESSAGE,813002,20,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PAGEIOLATCH_SH,1835592,13,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PAGEIOLATCH_EX,187713,7,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_QUERYREGISTRY,40099,6,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PAGEIOLATCH_UP,209646,5,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_REPORTEVENT,94553,5,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69064,4,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PREEMPTIVE_OS_REVERTTOSELF,121848,2,0.000,0,0.000
KUKN0016,2017-03-18,11:25:00,PAGELATCH_EX,726879,1,0.000,1,0.000
KUKN0016,2017-03-18,11:25:00,CMEMTHREAD,27729,1,0.000,1,0.000
KUKN0016,2017-03-18,11:20:00,WRITELOG,483934975,92770,0.309,4614,0.015
KUKN0016,2017-03-18,11:20:00,ASYNC_NETWORK_IO,23849046,517,0.002,10,0.000
KUKN0016,2017-03-18,11:20:00,SOS_SCHEDULER_YIELD,51306772,243,0.001,235,0.001
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2859897,209,0.001,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1093700,66,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,OLEDB,988277794,55,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781819,42,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233572,29,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_GETPROCADDRESS,26649,16,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,MSQL_XP,26649,16,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PAGEIOLATCH_UP,209636,14,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,779255,14,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,912400,8,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_REPORTEVENT,94543,7,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_QUERYREGISTRY,40094,6,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,901503,6,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69056,4,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PREEMPTIVE_OS_DECRYPTMESSAGE,812436,2,0.000,0,0.000
KUKN0016,2017-03-18,11:20:00,PAGELATCH_EX,726822,1,0.000,1,0.000
KUKN0016,2017-03-18,11:20:00,PAGEIOLATCH_EX,187712,1,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,WRITELOG,483855856,92489,0.308,3591,0.012
KUKN0016,2017-03-18,11:15:00,ASYNC_NETWORK_IO,23848698,358,0.001,15,0.000
KUKN0016,2017-03-18,11:15:00,SOS_SCHEDULER_YIELD,51302459,250,0.001,241,0.001
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2859590,136,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781740,55,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,OLEDB,988231234,38,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1093597,36,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233542,28,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PAGEIOLATCH_UP,209628,22,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,901409,21,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,779176,19,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,912315,16,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_GETPROCADDRESS,26645,11,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,MSQL_XP,26645,11,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69051,7,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PAGEIOLATCH_SH,1835590,6,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_QUERYREGISTRY,40089,5,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_REPORTEVENT,94533,5,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_REVERTTOSELF,121818,4,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_DECRYPTMESSAGE,812352,2,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23441,1,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PAGEIOLATCH_EX,187709,1,0.000,0,0.000
KUKN0016,2017-03-18,11:15:00,PAGELATCH_SH,272183,1,0.000,1,0.000
KUKN0016,2017-03-18,11:10:00,WRITELOG,483780185,85983,0.287,4236,0.014
KUKN0016,2017-03-18,11:10:00,ASYNC_NETWORK_IO,23848492,1166,0.004,11,0.000
KUKN0016,2017-03-18,11:10:00,SOS_SCHEDULER_YIELD,51296828,501,0.002,496,0.002
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2859271,103,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781655,39,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233514,31,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,779091,13,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PAGEIOLATCH_UP,209621,12,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,MSQL_XP,26641,11,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_GETPROCADDRESS,26641,11,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,912216,10,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,901310,10,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_QUERYREGISTRY,40084,9,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1093477,9,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23437,6,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_REPORTEVENT,94523,5,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_DECRYPTMESSAGE,812263,2,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69041,1,0.000,0,0.000
KUKN0016,2017-03-18,11:10:00,PAGEIOLATCH_EX,187708,1,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,WRITELOG,483706519,94879,0.316,3021,0.010
KUKN0016,2017-03-18,11:05:00,BACKUPIO,3190385,10060,0.034,98,0.000
KUKN0016,2017-03-18,11:05:00,BACKUPTHREAD,80650,3361,0.011,3,0.000
KUKN0016,2017-03-18,11:05:00,MSQL_XP,26637,341,0.001,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_GETPROCADDRESS,26637,341,0.001,0,0.000
KUKN0016,2017-03-18,11:05:00,ASYNC_NETWORK_IO,23847635,300,0.001,11,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2858998,152,0.001,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_FILEOPS,43405,117,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,SOS_SCHEDULER_YIELD,51291500,108,0.000,105,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233482,50,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781589,47,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PAGEIOLATCH_EX,187707,29,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_CREATEFILE,26524,18,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PAGEIOLATCH_UP,209611,16,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_QUERYREGISTRY,40079,15,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,901228,14,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,912129,13,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_GETFILEATTRIBUTES,53016,12,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_GETVOLUMEPATHNAME,6696,11,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_REPORTEVENT,94513,11,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1093395,5,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_GETVOLUMENAMEFORVOLUMEMOUNTPOINT,5226,5,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_DECRYPTMESSAGE,812191,5,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,779025,5,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23432,3,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69036,3,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,69036,2,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OS_GETDISKFREESPACE,11955,2,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PAGELATCH_SH,272151,1,0.000,1,0.000
KUKN0016,2017-03-18,11:05:00,PREEMPTIVE_OLEDBOPS,30164,1,0.000,0,0.000
KUKN0016,2017-03-18,11:05:00,PAGELATCH_EX,726744,1,0.000,1,0.000
KUKN0016,2017-03-18,11:00:00,WRITELOG,483629200,90649,0.302,3906,0.013
KUKN0016,2017-03-18,11:00:00,ASYNC_NETWORK_IO,23847287,849,0.003,26,0.000
KUKN0016,2017-03-18,11:00:00,SOS_SCHEDULER_YIELD,51287948,148,0.000,139,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2858626,122,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781511,41,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233436,32,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_GETPROCADDRESS,26618,16,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,MSQL_XP,26618,16,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,901117,13,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778947,11,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,912029,10,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_QUERYREGISTRY,40074,8,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1093308,8,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_REPORTEVENT,94498,7,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PAGEIOLATCH_UP,209593,5,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69026,4,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PAGELATCH_EX,726665,3,0.000,3,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_DECRYPTMESSAGE,812100,2,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,LCK_M_X,1230,1,0.000,0,0.000
KUKN0016,2017-03-18,11:00:00,PREEMPTIVE_OS_REVERTTOSELF,121755,1,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,WRITELOG,483555462,91765,0.306,3170,0.011
KUKN0016,2017-03-18,10:55:00,ASYNC_NETWORK_IO,23846610,707,0.002,7,0.000
KUKN0016,2017-03-18,10:55:00,SOS_SCHEDULER_YIELD,51283528,160,0.001,153,0.001
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2858328,111,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781437,41,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PAGEIOLATCH_EX,187702,36,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233404,29,0.000,0,0.000
